"~id","~from","~to","~label"
"","3453",GE-120,in_geo
"","3453",GE-122,in_geo
"","3453",GE-125,in_geo
"","3453",GE-129,in_geo
"","3453",GE-131,in_geo
"","3453",GE-132,in_geo
"","3453",GE-135,in_geo
"","3453",GE-136,in_geo
"","3453",GE-139,in_geo
"","3453",GE-14,in_geo
"","3453",GE-140,in_geo
"","3453",GE-141,in_geo
"","3453",GE-142,in_geo
"","3453",GE-143,in_geo
"","3453",GE-146,in_geo
"","3453",GE-147,in_geo
"","3453",GE-15,in_geo
"","3453",GE-156,in_geo
"","3453",GE-158,in_geo
"","3453",GE-159,in_geo
"","3453",GE-160,in_geo
"","3453",GE-161,in_geo
"","3453",GE-163,in_geo
"","3453",GE-165,in_geo
"","3453",GE-168,in_geo
"","3453",GE-169,in_geo
"","3453",GE-171,in_geo
"","3453",GE-174,in_geo
"","3453",GE-176,in_geo
"","3453",GE-18,in_geo
"","3453",GE-180,in_geo
"","3453",GE-182,in_geo
"","3453",GE-183,in_geo
"","3453",GE-184,in_geo
"","3453",GE-185,in_geo
"","3453",GE-187,in_geo
"","3453",GE-188,in_geo
"","3453",GE-189,in_geo
"","3453",GE-190,in_geo
"","3453",GE-191,in_geo
"","3453",GE-2,in_geo
"","3453",GE-24,in_geo
"","3453",GE-27,in_geo
"","3453",GE-28,in_geo
"","3453",GE-33,in_geo
"","3453",GE-35,in_geo
"","3453",GE-36,in_geo
"","3453",GE-37,in_geo
"","3453",GE-38,in_geo
"","3453",GE-39,in_geo
"","3453",GE-43,in_geo
"","3453",GE-44,in_geo
"","3453",GE-46,in_geo
"","3453",GE-48,in_geo
"","3453",GE-51,in_geo
"","3453",GE-54,in_geo
"","3453",GE-57,in_geo
"","3453",GE-58,in_geo
"","3453",GE-59,in_geo
"","3453",GE-65,in_geo
"","3453",GE-66,in_geo
"","3453",GE-68,in_geo
"","3453",GE-72,in_geo
"","3453",GE-73,in_geo
"","3453",GE-75,in_geo
"","3453",GE-77,in_geo
"","3453",GE-78,in_geo
"","3453",GE-80,in_geo
"","3453",GE-81,in_geo
"","3453",GE-83,in_geo
"","3453",GE-84,in_geo
"","3453",GE-85,in_geo
"","3453",GE-88,in_geo
"","3453",GE-89,in_geo
"","3453",GE-9,in_geo
"","3453",GE-91,in_geo
"","3453",GE-92,in_geo
"","3453",GE-93,in_geo
"","3453",IT-1,has_integration
"","3453",LI-20,has_line_item_type
"","3453",Etsy,from_site
"","3454","01-06-2019 00:00",order_placed
"","3454","02-06-2019 00:00",order_placed
"","3454","03-06-2019 00:00",order_placed
"","3454","04-06-2019 00:00",order_placed
"","3454","05-06-2019 00:00",order_placed
"","3454","06-06-2019 00:00",order_placed
"","3454","07-06-2019 00:00",order_placed
"","3454","08-06-2019 00:00",order_placed
"","3454","09-06-2019 00:00",order_placed
"","3454","10-06-2019 00:00",order_placed
"","3454","11-06-2019 00:00",order_placed
"","3454","12-06-2019 00:00",order_placed
"","3454","13-06-2019 00:00",order_placed
"","3454","14-06-2019 00:00",order_placed
"","3454","15-06-2019 00:00",order_placed
"","3454","16-06-2019 00:00",order_placed
"","3454","17-06-2019 00:00",order_placed
"","3454","18-06-2019 00:00",order_placed
"","3454","19-06-2019 00:00",order_placed
"","3454","20-06-2019 00:00",order_placed
"","3454","21-06-2019 00:00",order_placed
"","3454","22-06-2019 00:00",order_placed
"","3454","23-06-2019 00:00",order_placed
"","3454","24-06-2019 00:00",order_placed
"","3454","25-06-2019 00:00",order_placed
"","3454","26-06-2019 00:00",order_placed
"","3454","27-06-2019 00:00",order_placed
"","3454","28-06-2019 00:00",order_placed
"","3454","29-06-2019 00:00",order_placed
"","3454","30-06-2019 00:00",order_placed
"","3454",AD-79,placed_by
"","3454",CH-19,channel_used
"","3454",Smart TV,from_device
"","3454",Desktop,from_device
"","3454",Tablet,from_device
"","3454",Smartphone,from_device
"","3454",GE-1,in_geo
"","3454",GE-10,in_geo
"","3454",GE-102,in_geo
"","3454",GE-103,in_geo
"","3454",GE-107,in_geo
"","3454",GE-11,in_geo
"","3454",GE-113,in_geo
"","3454",GE-114,in_geo
"","3454",GE-119,in_geo
"","3454",GE-12,in_geo
"","3454",GE-120,in_geo
"","3454",GE-122,in_geo
"","3454",GE-123,in_geo
"","3454",GE-129,in_geo
"","3454",GE-13,in_geo
"","3454",GE-131,in_geo
"","3454",GE-132,in_geo
"","3454",GE-135,in_geo
"","3454",GE-136,in_geo
"","3454",GE-139,in_geo
"","3454",GE-140,in_geo
"","3454",GE-141,in_geo
"","3454",GE-142,in_geo
"","3454",GE-143,in_geo
"","3454",GE-144,in_geo
"","3454",GE-146,in_geo
"","3454",GE-147,in_geo
"","3454",GE-154,in_geo
"","3454",GE-156,in_geo
"","3454",GE-158,in_geo
"","3454",GE-159,in_geo
"","3454",GE-160,in_geo
"","3454",GE-161,in_geo
"","3454",GE-163,in_geo
"","3454",GE-165,in_geo
"","3454",GE-168,in_geo
"","3454",GE-169,in_geo
"","3454",GE-171,in_geo
"","3454",GE-173,in_geo
"","3454",GE-174,in_geo
"","3454",GE-176,in_geo
"","3454",GE-18,in_geo
"","3454",GE-180,in_geo
"","3454",GE-182,in_geo
"","3454",GE-183,in_geo
"","3454",GE-184,in_geo
"","3454",GE-185,in_geo
"","3454",GE-187,in_geo
"","3454",GE-189,in_geo
"","3454",GE-19,in_geo
"","3454",GE-191,in_geo
"","3454",GE-195,in_geo
"","3454",GE-212,in_geo
"","3454",GE-23,in_geo
"","3454",GE-24,in_geo
"","3454",GE-26,in_geo
"","3454",GE-27,in_geo
"","3454",GE-33,in_geo
"","3454",GE-36,in_geo
"","3454",GE-37,in_geo
"","3454",GE-38,in_geo
"","3454",GE-39,in_geo
"","3454",GE-43,in_geo
"","3454",GE-44,in_geo
"","3454",GE-45,in_geo
"","3454",GE-46,in_geo
"","3454",GE-48,in_geo
"","3454",GE-50,in_geo
"","3454",GE-51,in_geo
"","3454",GE-57,in_geo
"","3454",GE-58,in_geo
"","3454",GE-59,in_geo
"","3454",GE-6,in_geo
"","3454",GE-63,in_geo
"","3454",GE-66,in_geo
"","3454",GE-67,in_geo
"","3454",GE-68,in_geo
"","3454",GE-73,in_geo
"","3454",GE-76,in_geo
"","3454",GE-77,in_geo
"","3454",GE-78,in_geo
"","3454",GE-79,in_geo
"","3454",GE-8,in_geo
"","3454",GE-80,in_geo
"","3454",GE-81,in_geo
"","3454",GE-83,in_geo
"","3454",GE-84,in_geo
"","3454",GE-85,in_geo
"","3454",GE-87,in_geo
"","3454",GE-88,in_geo
"","3454",GE-89,in_geo
"","3454",GE-90,in_geo
"","3454",GE-91,in_geo
"","3454",GE-92,in_geo
"","3454",GE-93,in_geo
"","3454",GE-96,in_geo
"","3454",IT-1,has_integration
"","3454",LI-19,has_line_item_type
"","3454",Google,from_site
"","3455","01-06-2019 00:00",order_placed
"","3455","02-06-2019 00:00",order_placed
"","3455","03-06-2019 00:00",order_placed
"","3455","04-06-2019 00:00",order_placed
"","3455","05-06-2019 00:00",order_placed
"","3455","06-06-2019 00:00",order_placed
"","3455","07-06-2019 00:00",order_placed
"","3455","08-06-2019 00:00",order_placed
"","3455","09-06-2019 00:00",order_placed
"","3455","10-06-2019 00:00",order_placed
"","3455","11-06-2019 00:00",order_placed
"","3455","12-06-2019 00:00",order_placed
"","3455","13-06-2019 00:00",order_placed
"","3455","14-06-2019 00:00",order_placed
"","3455","15-06-2019 00:00",order_placed
"","3455","16-06-2019 00:00",order_placed
"","3455","17-06-2019 00:00",order_placed
"","3455","18-06-2019 00:00",order_placed
"","3455","19-06-2019 00:00",order_placed
"","3455","20-06-2019 00:00",order_placed
"","3455","21-06-2019 00:00",order_placed
"","3455","22-06-2019 00:00",order_placed
"","3455","23-06-2019 00:00",order_placed
"","3455","24-06-2019 00:00",order_placed
"","3455","25-06-2019 00:00",order_placed
"","3455","26-06-2019 00:00",order_placed
"","3455","27-06-2019 00:00",order_placed
"","3455","28-06-2019 00:00",order_placed
"","3455","29-06-2019 00:00",order_placed
"","3455","30-06-2019 00:00",order_placed
"","3455",AD-79,placed_by
"","3455",CH-19,channel_used
"","3455",Smart TV,from_device
"","3455",Desktop,from_device
"","3455",Tablet,from_device
"","3455",Smartphone,from_device
"","3455",GE-1,in_geo
"","3455",GE-10,in_geo
"","3455",GE-100,in_geo
"","3455",GE-102,in_geo
"","3455",GE-103,in_geo
"","3455",GE-106,in_geo
"","3455",GE-107,in_geo
"","3455",GE-108,in_geo
"","3455",GE-109,in_geo
"","3455",GE-11,in_geo
"","3455",GE-110,in_geo
"","3455",GE-112,in_geo
"","3455",GE-113,in_geo
"","3455",GE-114,in_geo
"","3455",GE-116,in_geo
"","3455",GE-117,in_geo
"","3455",GE-118,in_geo
"","3455",GE-119,in_geo
"","3455",GE-12,in_geo
"","3455",GE-120,in_geo
"","3455",GE-122,in_geo
"","3455",GE-123,in_geo
"","3455",GE-124,in_geo
"","3455",GE-125,in_geo
"","3455",GE-126,in_geo
"","3455",GE-128,in_geo
"","3455",GE-129,in_geo
"","3455",GE-13,in_geo
"","3455",GE-130,in_geo
"","3455",GE-131,in_geo
"","3455",GE-132,in_geo
"","3455",GE-133,in_geo
"","3455",GE-135,in_geo
"","3455",GE-136,in_geo
"","3455",GE-137,in_geo
"","3455",GE-138,in_geo
"","3455",GE-139,in_geo
"","3455",GE-14,in_geo
"","3455",GE-140,in_geo
"","3455",GE-141,in_geo
"","3455",GE-142,in_geo
"","3455",GE-143,in_geo
"","3455",GE-144,in_geo
"","3455",GE-145,in_geo
"","3455",GE-146,in_geo
"","3455",GE-147,in_geo
"","3455",GE-148,in_geo
"","3455",GE-149,in_geo
"","3455",GE-15,in_geo
"","3455",GE-150,in_geo
"","3455",GE-151,in_geo
"","3455",GE-152,in_geo
"","3455",GE-154,in_geo
"","3455",GE-155,in_geo
"","3455",GE-156,in_geo
"","3455",GE-157,in_geo
"","3455",GE-158,in_geo
"","3455",GE-159,in_geo
"","3455",GE-16,in_geo
"","3455",GE-160,in_geo
"","3455",GE-161,in_geo
"","3455",GE-162,in_geo
"","3455",GE-163,in_geo
"","3455",GE-164,in_geo
"","3455",GE-165,in_geo
"","3455",GE-166,in_geo
"","3455",GE-168,in_geo
"","3455",GE-169,in_geo
"","3455",GE-17,in_geo
"","3455",GE-171,in_geo
"","3455",GE-172,in_geo
"","3455",GE-173,in_geo
"","3455",GE-174,in_geo
"","3455",GE-175,in_geo
"","3455",GE-176,in_geo
"","3455",GE-178,in_geo
"","3455",GE-179,in_geo
"","3455",GE-18,in_geo
"","3455",GE-180,in_geo
"","3455",GE-181,in_geo
"","3455",GE-182,in_geo
"","3455",GE-183,in_geo
"","3455",GE-184,in_geo
"","3455",GE-185,in_geo
"","3455",GE-186,in_geo
"","3455",GE-187,in_geo
"","3455",GE-188,in_geo
"","3455",GE-189,in_geo
"","3455",GE-19,in_geo
"","3455",GE-190,in_geo
"","3455",GE-191,in_geo
"","3455",GE-192,in_geo
"","3455",GE-193,in_geo
"","3455",GE-194,in_geo
"","3455",GE-195,in_geo
"","3455",GE-197,in_geo
"","3455",GE-199,in_geo
"","3455",GE-206,in_geo
"","3455",GE-21,in_geo
"","3455",GE-22,in_geo
"","3455",GE-223,in_geo
"","3455",GE-23,in_geo
"","3455",GE-24,in_geo
"","3455",GE-25,in_geo
"","3455",GE-26,in_geo
"","3455",GE-27,in_geo
"","3455",GE-28,in_geo
"","3455",GE-29,in_geo
"","3455",GE-3,in_geo
"","3455",GE-30,in_geo
"","3455",GE-32,in_geo
"","3455",GE-33,in_geo
"","3455",GE-34,in_geo
"","3455",GE-35,in_geo
"","3455",GE-36,in_geo
"","3455",GE-37,in_geo
"","3455",GE-38,in_geo
"","3455",GE-39,in_geo
"","3455",GE-4,in_geo
"","3455",GE-41,in_geo
"","3455",GE-43,in_geo
"","3455",GE-44,in_geo
"","3455",GE-45,in_geo
"","3455",GE-46,in_geo
"","3455",GE-48,in_geo
"","3455",GE-49,in_geo
"","3455",GE-50,in_geo
"","3455",GE-51,in_geo
"","3455",GE-52,in_geo
"","3455",GE-54,in_geo
"","3455",GE-55,in_geo
"","3455",GE-57,in_geo
"","3455",GE-58,in_geo
"","3455",GE-59,in_geo
"","3455",GE-61,in_geo
"","3455",GE-63,in_geo
"","3455",GE-65,in_geo
"","3455",GE-66,in_geo
"","3455",GE-67,in_geo
"","3455",GE-68,in_geo
"","3455",GE-7,in_geo
"","3455",GE-70,in_geo
"","3455",GE-71,in_geo
"","3455",GE-72,in_geo
"","3455",GE-73,in_geo
"","3455",GE-74,in_geo
"","3455",GE-75,in_geo
"","3455",GE-76,in_geo
"","3455",GE-77,in_geo
"","3455",GE-78,in_geo
"","3455",GE-79,in_geo
"","3455",GE-8,in_geo
"","3455",GE-80,in_geo
"","3455",GE-81,in_geo
"","3455",GE-82,in_geo
"","3455",GE-83,in_geo
"","3455",GE-84,in_geo
"","3455",GE-85,in_geo
"","3455",GE-87,in_geo
"","3455",GE-88,in_geo
"","3455",GE-89,in_geo
"","3455",GE-9,in_geo
"","3455",GE-90,in_geo
"","3455",GE-91,in_geo
"","3455",GE-92,in_geo
"","3455",GE-93,in_geo
"","3455",GE-94,in_geo
"","3455",GE-96,in_geo
"","3455",GE-98,in_geo
"","3455",IT-1,has_integration
"","3455",LI-20,has_line_item_type
"","3455",Snapchat,from_site
"","3456","01-06-2019 00:00",order_placed
"","3456","02-06-2019 00:00",order_placed
"","3456","03-06-2019 00:00",order_placed
"","3456","04-06-2019 00:00",order_placed
"","3456","05-06-2019 00:00",order_placed
"","3456","06-06-2019 00:00",order_placed
"","3456","07-06-2019 00:00",order_placed
"","3456","08-06-2019 00:00",order_placed
"","3456","09-06-2019 00:00",order_placed
"","3456","10-06-2019 00:00",order_placed
"","3456","11-06-2019 00:00",order_placed
"","3456","12-06-2019 00:00",order_placed
"","3456","13-06-2019 00:00",order_placed
"","3456","14-06-2019 00:00",order_placed
"","3456","15-06-2019 00:00",order_placed
"","3456","16-06-2019 00:00",order_placed
"","3456","17-06-2019 00:00",order_placed
"","3456","18-06-2019 00:00",order_placed
"","3456","19-06-2019 00:00",order_placed
"","3456","20-06-2019 00:00",order_placed
"","3456","21-06-2019 00:00",order_placed
"","3456","22-06-2019 00:00",order_placed
"","3456","23-06-2019 00:00",order_placed
"","3456","24-06-2019 00:00",order_placed
"","3456","25-06-2019 00:00",order_placed
"","3456","26-06-2019 00:00",order_placed
"","3456","27-06-2019 00:00",order_placed
"","3456","28-06-2019 00:00",order_placed
"","3456","29-06-2019 00:00",order_placed
"","3456","30-06-2019 00:00",order_placed
"","3456",AD-79,placed_by
"","3456",CH-19,channel_used
"","3456",Smart TV,from_device
"","3456",Desktop,from_device
"","3456",Tablet,from_device
"","3456",Smartphone,from_device
"","3456",GE-1,in_geo
"","3456",GE-10,in_geo
"","3456",GE-102,in_geo
"","3456",GE-104,in_geo
"","3456",GE-107,in_geo
"","3456",GE-109,in_geo
"","3456",GE-11,in_geo
"","3456",GE-112,in_geo
"","3456",GE-113,in_geo
"","3456",GE-115,in_geo
"","3456",GE-117,in_geo
"","3456",GE-12,in_geo
"","3456",GE-122,in_geo
"","3456",GE-123,in_geo
"","3456",GE-124,in_geo
"","3456",GE-127,in_geo
"","3456",GE-129,in_geo
"","3456",GE-13,in_geo
"","3456",GE-131,in_geo
"","3456",GE-132,in_geo
"","3456",GE-135,in_geo
"","3456",GE-136,in_geo
"","3456",GE-139,in_geo
"","3456",GE-14,in_geo
"","3456",GE-140,in_geo
"","3456",GE-141,in_geo
"","3456",GE-142,in_geo
"","3456",GE-143,in_geo
"","3456",GE-144,in_geo
"","3456",GE-147,in_geo
"","3456",GE-154,in_geo
"","3456",GE-158,in_geo
"","3456",GE-159,in_geo
"","3456",GE-160,in_geo
"","3456",GE-161,in_geo
"","3456",GE-163,in_geo
"","3456",GE-165,in_geo
"","3456",GE-168,in_geo
"","3456",GE-169,in_geo
"","3456",GE-171,in_geo
"","3456",GE-174,in_geo
"","3456",GE-176,in_geo
"","3456",GE-18,in_geo
"","3456",GE-180,in_geo
"","3456",GE-182,in_geo
"","3456",GE-183,in_geo
"","3456",GE-187,in_geo
"","3456",GE-188,in_geo
"","3456",GE-19,in_geo
"","3456",GE-191,in_geo
"","3456",GE-24,in_geo
"","3456",GE-27,in_geo
"","3456",GE-28,in_geo
"","3456",GE-33,in_geo
"","3456",GE-36,in_geo
"","3456",GE-37,in_geo
"","3456",GE-38,in_geo
"","3456",GE-39,in_geo
"","3456",GE-43,in_geo
"","3456",GE-44,in_geo
"","3456",GE-45,in_geo
"","3456",GE-46,in_geo
"","3456",GE-48,in_geo
"","3456",GE-50,in_geo
"","3456",GE-51,in_geo
"","3456",GE-52,in_geo
"","3456",GE-55,in_geo
"","3456",GE-58,in_geo
"","3456",GE-59,in_geo
"","3456",GE-66,in_geo
"","3456",GE-68,in_geo
"","3456",GE-70,in_geo
"","3456",GE-72,in_geo
"","3456",GE-73,in_geo
"","3456",GE-77,in_geo
"","3456",GE-78,in_geo
"","3456",GE-80,in_geo
"","3456",GE-81,in_geo
"","3456",GE-83,in_geo
"","3456",GE-84,in_geo
"","3456",GE-85,in_geo
"","3456",GE-88,in_geo
"","3456",GE-89,in_geo
"","3456",GE-90,in_geo
"","3456",GE-91,in_geo
"","3456",GE-92,in_geo
"","3456",GE-93,in_geo
"","3456",GE-98,in_geo
"","3456",IT-1,has_integration
"","3456",LI-20,has_line_item_type
"","3456",Amazon,from_site
"","3457","01-06-2019 00:00",order_placed
"","3457","02-06-2019 00:00",order_placed
"","3457","03-06-2019 00:00",order_placed
"","3457","04-06-2019 00:00",order_placed
"","3457","05-06-2019 00:00",order_placed
"","3457","06-06-2019 00:00",order_placed
"","3457","07-06-2019 00:00",order_placed
"","3457","08-06-2019 00:00",order_placed
"","3457","09-06-2019 00:00",order_placed
"","3457","10-06-2019 00:00",order_placed
"","3457","11-06-2019 00:00",order_placed
"","3457","12-06-2019 00:00",order_placed
"","3457","13-06-2019 00:00",order_placed
"","3457","14-06-2019 00:00",order_placed
"","3457","15-06-2019 00:00",order_placed
"","3457","16-06-2019 00:00",order_placed
"","3457","17-06-2019 00:00",order_placed
"","3457","18-06-2019 00:00",order_placed
"","3457","19-06-2019 00:00",order_placed
"","3457","20-06-2019 00:00",order_placed
"","3457","21-06-2019 00:00",order_placed
"","3457","22-06-2019 00:00",order_placed
"","3457","23-06-2019 00:00",order_placed
"","3457","24-06-2019 00:00",order_placed
"","3457","25-06-2019 00:00",order_placed
"","3457","26-06-2019 00:00",order_placed
"","3457","27-06-2019 00:00",order_placed
"","3457","28-06-2019 00:00",order_placed
"","3457","29-06-2019 00:00",order_placed
"","3457","30-06-2019 00:00",order_placed
"","3457",AD-79,placed_by
"","3457",CH-19,channel_used
"","3457",Smart TV,from_device
"","3457",Desktop,from_device
"","3457",Tablet,from_device
"","3457",Smartphone,from_device
"","3457",GE-1,in_geo
"","3457",GE-10,in_geo
"","3457",GE-104,in_geo
"","3457",GE-107,in_geo
"","3457",GE-11,in_geo
"","3457",GE-112,in_geo
"","3457",GE-113,in_geo
"","3457",GE-117,in_geo
"","3457",GE-119,in_geo
"","3457",GE-121,in_geo
"","3457",GE-123,in_geo
"","3457",GE-124,in_geo
"","3457",GE-129,in_geo
"","3457",GE-13,in_geo
"","3457",GE-131,in_geo
"","3457",GE-135,in_geo
"","3457",GE-136,in_geo
"","3457",GE-139,in_geo
"","3457",GE-14,in_geo
"","3457",GE-140,in_geo
"","3457",GE-143,in_geo
"","3457",GE-144,in_geo
"","3457",GE-147,in_geo
"","3457",GE-154,in_geo
"","3457",GE-158,in_geo
"","3457",GE-160,in_geo
"","3457",GE-163,in_geo
"","3457",GE-169,in_geo
"","3457",GE-171,in_geo
"","3457",GE-174,in_geo
"","3457",GE-176,in_geo
"","3457",GE-180,in_geo
"","3457",GE-182,in_geo
"","3457",GE-183,in_geo
"","3457",GE-187,in_geo
"","3457",GE-188,in_geo
"","3457",GE-19,in_geo
"","3457",GE-191,in_geo
"","3457",GE-195,in_geo
"","3457",GE-206,in_geo
"","3457",GE-21,in_geo
"","3457",GE-24,in_geo
"","3457",GE-25,in_geo
"","3457",GE-28,in_geo
"","3457",GE-305,in_geo
"","3457",GE-33,in_geo
"","3457",GE-36,in_geo
"","3457",GE-37,in_geo
"","3457",GE-38,in_geo
"","3457",GE-39,in_geo
"","3457",GE-43,in_geo
"","3457",GE-50,in_geo
"","3457",GE-51,in_geo
"","3457",GE-63,in_geo
"","3457",GE-67,in_geo
"","3457",GE-72,in_geo
"","3457",GE-73,in_geo
"","3457",GE-77,in_geo
"","3457",GE-80,in_geo
"","3457",GE-81,in_geo
"","3457",GE-84,in_geo
"","3457",GE-88,in_geo
"","3457",GE-89,in_geo
"","3457",GE-90,in_geo
"","3457",GE-92,in_geo
"","3457",GE-93,in_geo
"","3457",IT-1,has_integration
"","3457",LI-19,has_line_item_type
"","3457",Tumblr,from_site
"","3457",Airbnb,from_site
"","3457",Google,from_site
"","3457",Snapchat,from_site
"","3457",Amazon,from_site
"","3457",Netflix,from_site
"","3458","01-06-2019 00:00",order_placed
"","3458","02-06-2019 00:00",order_placed
"","3458","04-06-2019 00:00",order_placed
"","3458","05-06-2019 00:00",order_placed
"","3458","07-06-2019 00:00",order_placed
"","3458","08-06-2019 00:00",order_placed
"","3458","09-06-2019 00:00",order_placed
"","3458","10-06-2019 00:00",order_placed
"","3458","11-06-2019 00:00",order_placed
"","3458","15-06-2019 00:00",order_placed
"","3458","16-06-2019 00:00",order_placed
"","3458","17-06-2019 00:00",order_placed
"","3458","18-06-2019 00:00",order_placed
"","3458","22-06-2019 00:00",order_placed
"","3458","25-06-2019 00:00",order_placed
"","3458",AD-79,placed_by
"","3458",CH-19,channel_used
"","3458",Smart TV,from_device
"","3458",Desktop,from_device
"","3458",Tablet,from_device
"","3458",GE-187,in_geo
"","3458",IT-1,has_integration
"","3458",LI-19,has_line_item_type
"","3458",Tumblr,from_site
"","3458",Airbnb,from_site
"","3458",Google,from_site
"","3458",Snapchat,from_site
"","3458",Facebook,from_site
"","3458",Amazon,from_site
"","3459","01-06-2019 00:00",order_placed
"","3459","02-06-2019 00:00",order_placed
"","3459","03-06-2019 00:00",order_placed
"","3459","04-06-2019 00:00",order_placed
"","3459","05-06-2019 00:00",order_placed
"","3459","06-06-2019 00:00",order_placed
"","3459","07-06-2019 00:00",order_placed
"","3459","08-06-2019 00:00",order_placed
"","3459","09-06-2019 00:00",order_placed
"","3459","10-06-2019 00:00",order_placed
"","3459","11-06-2019 00:00",order_placed
"","3459","12-06-2019 00:00",order_placed
"","3459","13-06-2019 00:00",order_placed
"","3459","14-06-2019 00:00",order_placed
"","3459","15-06-2019 00:00",order_placed
"","3459","16-06-2019 00:00",order_placed
"","3459","17-06-2019 00:00",order_placed
"","3459","18-06-2019 00:00",order_placed
"","3459","19-06-2019 00:00",order_placed
"","3459","20-06-2019 00:00",order_placed
"","3459","21-06-2019 00:00",order_placed
"","3459","22-06-2019 00:00",order_placed
"","3459","23-06-2019 00:00",order_placed
"","3459","24-06-2019 00:00",order_placed
"","3459","25-06-2019 00:00",order_placed
"","3459","26-06-2019 00:00",order_placed
"","3459","27-06-2019 00:00",order_placed
"","3459","28-06-2019 00:00",order_placed
"","3459","29-06-2019 00:00",order_placed
"","3459","30-06-2019 00:00",order_placed
"","3459",AD-79,placed_by
"","3459",CH-19,channel_used
"","3459",Smart TV,from_device
"","3459",Desktop,from_device
"","3459",Tablet,from_device
"","3459",Smartphone,from_device
"","3459",GE-1,in_geo
"","3459",GE-10,in_geo
"","3459",GE-100,in_geo
"","3459",GE-101,in_geo
"","3459",GE-102,in_geo
"","3459",GE-103,in_geo
"","3459",GE-106,in_geo
"","3459",GE-107,in_geo
"","3459",GE-108,in_geo
"","3459",GE-109,in_geo
"","3459",GE-11,in_geo
"","3459",GE-112,in_geo
"","3459",GE-113,in_geo
"","3459",GE-115,in_geo
"","3459",GE-117,in_geo
"","3459",GE-119,in_geo
"","3459",GE-12,in_geo
"","3459",GE-120,in_geo
"","3459",GE-121,in_geo
"","3459",GE-122,in_geo
"","3459",GE-123,in_geo
"","3459",GE-124,in_geo
"","3459",GE-125,in_geo
"","3459",GE-126,in_geo
"","3459",GE-127,in_geo
"","3459",GE-128,in_geo
"","3459",GE-129,in_geo
"","3459",GE-13,in_geo
"","3459",GE-131,in_geo
"","3459",GE-132,in_geo
"","3459",GE-135,in_geo
"","3459",GE-136,in_geo
"","3459",GE-137,in_geo
"","3459",GE-138,in_geo
"","3459",GE-139,in_geo
"","3459",GE-14,in_geo
"","3459",GE-140,in_geo
"","3459",GE-141,in_geo
"","3459",GE-142,in_geo
"","3459",GE-143,in_geo
"","3459",GE-144,in_geo
"","3459",GE-146,in_geo
"","3459",GE-147,in_geo
"","3459",GE-148,in_geo
"","3459",GE-15,in_geo
"","3459",GE-150,in_geo
"","3459",GE-154,in_geo
"","3459",GE-156,in_geo
"","3459",GE-158,in_geo
"","3459",GE-159,in_geo
"","3459",GE-160,in_geo
"","3459",GE-161,in_geo
"","3459",GE-163,in_geo
"","3459",GE-164,in_geo
"","3459",GE-165,in_geo
"","3459",GE-166,in_geo
"","3459",GE-167,in_geo
"","3459",GE-168,in_geo
"","3459",GE-169,in_geo
"","3459",GE-17,in_geo
"","3459",GE-171,in_geo
"","3459",GE-172,in_geo
"","3459",GE-173,in_geo
"","3459",GE-174,in_geo
"","3459",GE-176,in_geo
"","3459",GE-177,in_geo
"","3459",GE-18,in_geo
"","3459",GE-180,in_geo
"","3459",GE-182,in_geo
"","3459",GE-183,in_geo
"","3459",GE-184,in_geo
"","3459",GE-185,in_geo
"","3459",GE-186,in_geo
"","3459",GE-187,in_geo
"","3459",GE-188,in_geo
"","3459",GE-189,in_geo
"","3459",GE-19,in_geo
"","3459",GE-191,in_geo
"","3459",GE-192,in_geo
"","3459",GE-194,in_geo
"","3459",GE-195,in_geo
"","3459",GE-197,in_geo
"","3459",GE-2,in_geo
"","3459",GE-200,in_geo
"","3459",GE-203,in_geo
"","3459",GE-21,in_geo
"","3459",GE-212,in_geo
"","3459",GE-22,in_geo
"","3459",GE-23,in_geo
"","3459",GE-24,in_geo
"","3459",GE-25,in_geo
"","3459",GE-27,in_geo
"","3459",GE-28,in_geo
"","3459",GE-3,in_geo
"","3459",GE-305,in_geo
"","3459",GE-306,in_geo
"","3459",GE-31,in_geo
"","3459",GE-33,in_geo
"","3459",GE-34,in_geo
"","3459",GE-35,in_geo
"","3459",GE-36,in_geo
"","3459",GE-37,in_geo
"","3459",GE-38,in_geo
"","3459",GE-39,in_geo
"","3459",GE-4,in_geo
"","3459",GE-43,in_geo
"","3459",GE-44,in_geo
"","3459",GE-45,in_geo
"","3459",GE-46,in_geo
"","3459",GE-48,in_geo
"","3459",GE-5,in_geo
"","3459",GE-50,in_geo
"","3459",GE-51,in_geo
"","3459",GE-52,in_geo
"","3459",GE-55,in_geo
"","3459",GE-56,in_geo
"","3459",GE-57,in_geo
"","3459",GE-58,in_geo
"","3459",GE-59,in_geo
"","3459",GE-6,in_geo
"","3459",GE-63,in_geo
"","3459",GE-66,in_geo
"","3459",GE-67,in_geo
"","3459",GE-68,in_geo
"","3459",GE-70,in_geo
"","3459",GE-71,in_geo
"","3459",GE-72,in_geo
"","3459",GE-73,in_geo
"","3459",GE-74,in_geo
"","3459",GE-76,in_geo
"","3459",GE-77,in_geo
"","3459",GE-78,in_geo
"","3459",GE-79,in_geo
"","3459",GE-8,in_geo
"","3459",GE-80,in_geo
"","3459",GE-81,in_geo
"","3459",GE-82,in_geo
"","3459",GE-83,in_geo
"","3459",GE-84,in_geo
"","3459",GE-85,in_geo
"","3459",GE-87,in_geo
